week,players,log_players
2020-01-06,8588,9.058121158998672
2020-01-13,8758,9.077722847361343
2020-01-20,8922,9.09627541568821
2020-01-27,9081,9.113939597689829
2020-02-03,9232,9.13043098874788
2020-02-10,9375,9.14580185083861
2020-02-17,9509,9.159993997539445
2020-02-24,9633,9.172949982757624
2020-03-02,9746,9.184612223403452
2020-03-09,9846,9.194820560318146
2020-03-16,9934,9.203718495667296
2020-03-23,10007,9.211040127090456
2020-03-30,10065,9.216819338073892
2020-04-06,10108,9.221082468508085
2020-04-13,10133,9.223552703448318
2020-04-20,10140,9.224243277145174
2020-04-27,10128,9.223059144383958
2020-05-04,10097,9.219993629004321
2020-05-11,10044,9.214730720277476
2020-05-18,9969,9.207235557022704
2020-05-25,9872,9.197457746145169
2020-06-01,9750,9.185022563991893
2020-06-08,9604,9.169934957341145
2020-06-15,9435,9.152181457802651
2020-06-22,9246,9.13194630454817
2020-06-29,9039,9.109303827798412
2020-07-06,8815,9.08421009483197
2020-07-13,8577,9.056839480990421
2020-07-20,8327,9.02725852623582
2020-07-27,8067,8.995536944936974
2020-08-03,7799,8.961750799330497
2020-08-10,7526,8.926118971153382
2020-08-17,7250,8.88875674784872
2020-08-24,6973,8.84980082722101
2020-08-31,6696,8.80926561216931
2020-09-07,6423,8.767640577257792
2020-09-14,6155,8.725020038618554
2020-09-21,5894,8.68169016329764
2020-09-28,5643,8.63817111796914
2020-10-05,5404,8.59489469908009
2020-10-12,5179,8.552367266423891
2020-10-19,4970,8.511175119090675
2020-10-26,4779,8.471986598578159
2020-11-02,4608,8.435549202375727
2020-11-09,4461,8.403128235128264
2020-11-16,4337,8.374938143835367
2020-11-23,4241,8.352554369474591
2020-11-30,4174,8.336630087637147
2020-12-07,4137,8.327726166461412
2020-12-14,4135,8.327242607457793
2020-12-21,4167,8.334951631422454
2020-12-28,4238,8.351846738828245
2021-01-04,4348,8.3774712482411
2021-01-11,4500,8.411832675758411
2021-01-18,4696,8.454466361507933
2021-01-25,4939,8.504918160540624
2021-02-01,5230,8.56216655705897
2021-02-08,5568,8.624791202014256
2021-02-15,5934,8.688453800850768
2021-02-22,6307,8.749415406663651
2021-03-01,6664,8.804475183846678
2021-03-08,6988,8.851949671253948
2021-03-15,7276,8.892336539638013
2021-03-22,7530,8.92665032079394
