week,players,log_players
2020-01-06,85298,11.353906286546042
2020-01-13,85329,11.354269652254178
2020-01-20,85385,11.35492572032134
2020-01-27,85471,11.35593241610332
2020-02-03,85591,11.357335416415301
2020-02-10,85751,11.359203026767767
2020-02-17,85956,11.361590816402451
2020-02-24,86211,11.36455305871911
2020-03-02,86521,11.368142438021469
2020-03-09,86891,11.37240973857126
2020-03-16,87325,11.377392069675032
2020-03-23,87829,11.383147021215013
2020-03-30,88408,11.389717742268617
2020-04-06,89067,11.397144174484485
2020-04-13,89811,11.405462741220532
2020-04-20,90644,11.414695025354815
2020-04-27,91573,11.424891747386678
2020-05-04,92601,11.43605521971203
2020-05-11,93734,11.448216262600777
2020-05-18,94977,11.461390036007309
2020-05-25,96335,11.47558697931486
2020-06-01,97813,11.49081277152463
2020-06-08,99412,11.507028109704144
2020-06-15,101118,11.524043430704076
2020-06-22,102912,11.541629533098584
2020-06-29,104777,11.559589561134114
2020-07-06,106694,11.577720203281377
2020-07-13,108646,11.595850169544375
2020-07-20,110613,11.613792901850168
2020-07-27,112579,11.631410476406174
2020-08-03,114524,11.648539686998856
2020-08-10,116431,11.665054101845849
2020-08-17,118282,11.680826882852879
2020-08-24,120058,11.695730238329585
2020-08-31,121742,11.709659330367053
2020-09-07,123315,11.722497336254344
2020-09-14,124759,11.734139155300069
2020-09-21,126055,11.744473598628248
2020-09-28,127187,11.753413723407393
2020-10-05,128135,11.76083967460965
2020-10-12,128882,11.766652536042056
2020-10-19,129409,11.770733210407759
2020-10-26,129699,11.772971660174582
2020-11-02,129732,11.773226063080772
2020-11-09,129492,11.771374382151734
2020-11-16,128959,11.767249803367958
2020-11-23,128117,11.760699187901022
2020-11-30,126946,11.751517078168522
2020-12-07,125428,11.739487167742906
2020-12-14,123546,11.724368835336202
2020-12-21,121281,11.705865446224792
2020-12-28,118615,11.683638233096465
2021-01-04,115530,11.657285515477064
2021-01-11,112008,11.626325576297761
2021-01-18,108030,11.59016424531103
2021-01-25,103579,11.548089885557847
2021-02-01,98637,11.499201723750419
2021-02-08,93229,11.442814111072106
2021-02-15,87555,11.380022446306
2021-02-22,81859,11.312753533993279
2021-03-01,76387,11.243567803608192
2021-03-08,71338,11.175184423756795
2021-03-15,66742,11.108589718892622
2021-03-22,62581,11.044216996641383
2021-03-29,58843,10.982628159139644
2021-04-05,55510,10.924318463684207
2021-04-12,52569,10.86988187137653
2021-04-19,50004,10.819858281210454
2021-04-26,47799,10.774759997758618
2021-05-03,45940,10.73509147624309
2021-05-10,44412,10.701264982174155
2021-05-17,43198,10.6735494768642
2021-05-24,42285,10.652187692216323
2021-05-31,41656,10.637200694842734
2021-06-07,41297,10.628545137085586
2021-06-14,41193,10.626023617989862
2021-06-21,41328,10.629295515335622
2021-06-28,41686,10.637920620001616
2021-07-05,42254,10.65145430286018
2021-07-12,43016,10.669327418489514
2021-07-19,43956,10.690944412566814
2021-07-26,45059,10.71572802110793
2021-08-02,46311,10.74313479284995
2021-08-09,47696,10.772602815917853
2021-08-16,49198,10.803608251247645
2021-08-23,50803,10.835710686940999
2021-08-30,52496,10.868492255200882
2021-09-06,54261,10.901561015825624
2021-09-13,56083,10.934588015284797
2021-09-20,57946,10.96726682136399
2021-09-27,59837,10.999379477701783
2021-10-04,61739,11.030671100970006
2021-10-11,63637,11.060950341177172
2021-10-18,65517,11.090064929932883
2021-10-25,67363,11.117851184741577
2021-11-01,69159,11.144163480467705
2021-11-08,70894,11.168941082705084
2021-11-15,72565,11.192237990904463
2021-11-22,74173,11.214155481532952
2021-11-29,75719,11.234784398685603
2021-12-06,77203,11.25419359536146
2021-12-13,78626,11.272457712522815
2021-12-20,79990,11.289656905842868
2021-12-27,81294,11.305827492074487
2022-01-03,82539,11.321026187895164
2022-01-10,83727,11.335316785104778
2022-01-17,84857,11.348722765786368
