week,neg_sentiment,pos_sentiment,n_posts
2020-01-06,0.07773109243697479,0.9222689075630253,595.0
2020-01-13,0.07773109243697479,0.9222689075630253,595.0
2020-01-20,0.07773109243697479,0.9222689075630253,595.0
2020-01-27,0.07773109243697479,0.9222689075630253,595.0
2020-02-03,0.0930516050386022,0.9069483949613978,615.25
2020-02-10,0.0930516050386022,0.9069483949613978,615.25
2020-02-17,0.0930516050386022,0.9069483949613978,615.25
2020-02-24,0.0930516050386022,0.9069483949613978,615.25
2020-03-02,0.10590383444917832,0.8940961655508216,328.6
2020-03-09,0.10590383444917832,0.8940961655508216,328.6
2020-03-16,0.10590383444917832,0.8940961655508216,328.6
2020-03-23,0.10590383444917832,0.8940961655508216,328.6
2020-03-30,0.10590383444917832,0.8940961655508216,328.6
2020-04-06,0.10300316122233931,0.8969968387776607,949.0
2020-04-13,0.10300316122233931,0.8969968387776607,949.0
2020-04-20,0.10300316122233931,0.8969968387776607,949.0
2020-04-27,0.10300316122233931,0.8969968387776607,949.0
2020-05-04,0.11746426351771287,0.8825357364822871,402.25
2020-05-11,0.11746426351771287,0.8825357364822871,402.25
2020-05-18,0.11746426351771287,0.8825357364822871,402.25
2020-05-25,0.11746426351771287,0.8825357364822871,402.25
2020-06-01,0.11851520572450805,0.881484794275492,447.2
2020-06-08,0.11851520572450805,0.881484794275492,447.2
2020-06-15,0.11851520572450805,0.881484794275492,447.2
2020-06-22,0.11851520572450805,0.881484794275492,447.2
2020-06-29,0.11851520572450805,0.881484794275492,447.2
2020-07-06,0.09126863401277761,0.9087313659872224,821.75
2020-07-13,0.09126863401277761,0.9087313659872224,821.75
2020-07-20,0.09126863401277761,0.9087313659872224,821.75
2020-07-27,0.09126863401277761,0.9087313659872224,821.75
2020-08-03,0.10565780504430812,0.8943421949556919,293.4
2020-08-10,0.10565780504430812,0.8943421949556919,293.4
2020-08-17,0.10565780504430812,0.8943421949556919,293.4
2020-08-24,0.10565780504430812,0.8943421949556919,293.4
2020-08-31,0.10565780504430812,0.8943421949556919,293.4
2020-09-07,0.09505962521294718,0.9049403747870528,733.75
2020-09-14,0.09505962521294718,0.9049403747870528,733.75
2020-09-21,0.09505962521294718,0.9049403747870528,733.75
2020-09-28,0.09505962521294718,0.9049403747870528,733.75
2020-10-05,0.10113107119095142,0.8988689288090486,751.5
2020-10-12,0.10113107119095142,0.8988689288090486,751.5
2020-10-19,0.10113107119095142,0.8988689288090486,751.5
2020-10-26,0.10113107119095142,0.8988689288090486,751.5
2020-11-02,0.05366554863440345,0.9463344513655966,834.8
2020-11-09,0.05366554863440345,0.9463344513655966,834.8
2020-11-16,0.05366554863440345,0.9463344513655966,834.8
2020-11-23,0.05366554863440345,0.9463344513655966,834.8
2020-11-30,0.05366554863440345,0.9463344513655966,834.8
2020-12-07,0.09372349448685327,0.9062765055131468,589.5
2020-12-14,0.09372349448685327,0.9062765055131468,589.5
2020-12-21,0.09372349448685327,0.9062765055131468,589.5
2020-12-28,0.09372349448685327,0.9062765055131468,589.5
2021-01-04,0.08712871287128712,0.9128712871287129,505.0
2021-01-11,0.08712871287128712,0.9128712871287129,505.0
2021-01-18,0.08712871287128712,0.9128712871287129,505.0
2021-01-25,0.08712871287128712,0.9128712871287129,505.0
2021-02-01,0.12025605852766347,0.8797439414723366,546.75
2021-02-08,0.12025605852766347,0.8797439414723366,546.75
2021-02-15,0.12025605852766347,0.8797439414723366,546.75
2021-02-22,0.12025605852766347,0.8797439414723366,546.75
2021-03-01,0.09847522236340533,0.9015247776365947,314.8
2021-03-08,0.09847522236340533,0.9015247776365947,314.8
2021-03-15,0.09847522236340533,0.9015247776365947,314.8
2021-03-22,0.09847522236340533,0.9015247776365947,314.8
2021-03-29,0.09847522236340533,0.9015247776365947,314.8
2021-04-05,0.1285919540229885,0.8714080459770115,696.0
2021-04-12,0.1285919540229885,0.8714080459770115,696.0
2021-04-19,0.1285919540229885,0.8714080459770115,696.0
2021-04-26,0.1285919540229885,0.8714080459770115,696.0
2021-05-03,0.1273074474856779,0.8726925525143221,314.2
2021-05-10,0.1273074474856779,0.8726925525143221,314.2
2021-05-17,0.1273074474856779,0.8726925525143221,314.2
2021-05-24,0.1273074474856779,0.8726925525143221,314.2
2021-05-31,0.1273074474856779,0.8726925525143221,314.2
2021-06-07,0.09227748691099476,0.9077225130890052,764.0
2021-06-14,0.09227748691099476,0.9077225130890052,764.0
2021-06-21,0.09227748691099476,0.9077225130890052,764.0
2021-06-28,0.09227748691099476,0.9077225130890052,764.0
2021-07-05,0.11037974683544304,0.889620253164557,493.75
2021-07-12,0.11037974683544304,0.889620253164557,493.75
2021-07-19,0.11037974683544304,0.889620253164557,493.75
2021-07-26,0.11037974683544304,0.889620253164557,493.75
2021-08-02,0.07687894434882386,0.9231210556511761,348.6
2021-08-09,0.07687894434882386,0.9231210556511761,348.6
2021-08-16,0.07687894434882386,0.9231210556511761,348.6
2021-08-23,0.07687894434882386,0.9231210556511761,348.6
2021-08-30,0.07687894434882386,0.9231210556511761,348.6
2021-09-06,0.09265325222274216,0.9073467477772579,1602.75
2021-09-13,0.09265325222274216,0.9073467477772579,1602.75
2021-09-20,0.09265325222274216,0.9073467477772579,1602.75
2021-09-27,0.09265325222274216,0.9073467477772579,1602.75
2021-10-04,0.11224489795918367,0.8877551020408163,514.5
2021-10-11,0.11224489795918367,0.8877551020408163,514.5
2021-10-18,0.11224489795918367,0.8877551020408163,514.5
2021-10-25,0.11224489795918367,0.8877551020408163,514.5
2021-11-01,0.050014797277300974,0.949985202722699,675.8
2021-11-08,0.050014797277300974,0.949985202722699,675.8
2021-11-15,0.050014797277300974,0.949985202722699,675.8
2021-11-22,0.050014797277300974,0.949985202722699,675.8
2021-11-29,0.050014797277300974,0.949985202722699,675.8
2021-12-06,0.11703239289446186,0.8829676071055381,478.5
2021-12-13,0.11703239289446186,0.8829676071055381,478.5
2021-12-20,0.11703239289446186,0.8829676071055381,478.5
2021-12-27,0.11703239289446186,0.8829676071055381,478.5
2022-01-03,0.11398963730569948,0.8860103626943006,270.2
2022-01-10,0.11398963730569948,0.8860103626943006,270.2
2022-01-17,0.11398963730569948,0.8860103626943006,270.2
2022-01-24,0.11398963730569948,0.8860103626943006,270.2
2022-01-31,0.11398963730569948,0.8860103626943006,270.2
2022-02-07,0.12110091743119267,0.8788990825688073,408.75
2022-02-14,0.12110091743119267,0.8788990825688073,408.75
2022-02-21,0.12110091743119267,0.8788990825688073,408.75
2022-02-28,0.12110091743119267,0.8788990825688073,408.75
2022-03-07,0.11216730038022814,0.8878326996197718,263.0
2022-03-14,0.11216730038022814,0.8878326996197718,263.0
2022-03-21,0.11216730038022814,0.8878326996197718,263.0
2022-03-28,0.11216730038022814,0.8878326996197718,263.0
2022-04-04,0.1228600201409869,0.877139979859013,744.75
2022-04-11,0.1228600201409869,0.877139979859013,744.75
2022-04-18,0.1228600201409869,0.877139979859013,744.75
2022-04-25,0.1228600201409869,0.877139979859013,744.75
2022-05-02,0.11030595813204508,0.8896940418679549,496.8
2022-05-09,0.11030595813204508,0.8896940418679549,496.8
2022-05-16,0.11030595813204508,0.8896940418679549,496.8
2022-05-23,0.11030595813204508,0.8896940418679549,496.8
2022-05-30,0.11030595813204508,0.8896940418679549,496.8
2022-06-06,0.12267510882469332,0.8773248911753067,631.75
2022-06-13,0.12267510882469332,0.8773248911753067,631.75
2022-06-20,0.12267510882469332,0.8773248911753067,631.75
2022-06-27,0.12267510882469332,0.8773248911753067,631.75
2022-07-04,0.10194860208980513,0.8980513979101948,885.25
2022-07-11,0.10194860208980513,0.8980513979101948,885.25
2022-07-18,0.10194860208980513,0.8980513979101948,885.25
2022-07-25,0.10194860208980513,0.8980513979101948,885.25
2022-08-01,0.0927793465106898,0.9072206534893102,495.8
2022-08-08,0.0927793465106898,0.9072206534893102,495.8
2022-08-15,0.0927793465106898,0.9072206534893102,495.8
2022-08-22,0.0927793465106898,0.9072206534893102,495.8
2022-08-29,0.0927793465106898,0.9072206534893102,495.8
2022-09-05,0.07739938080495357,0.9226006191950464,323.0
2022-09-12,0.07739938080495357,0.9226006191950464,323.0
2022-09-19,0.07739938080495357,0.9226006191950464,323.0
2022-09-26,0.07739938080495357,0.9226006191950464,323.0
2022-10-03,0.2818618396749169,0.7181381603250832,541.4
2022-10-10,0.2818618396749169,0.7181381603250832,541.4
2022-10-17,0.2818618396749169,0.7181381603250832,541.4
2022-10-24,0.2818618396749169,0.7181381603250832,541.4
2022-10-31,0.2818618396749169,0.7181381603250832,541.4
2022-11-07,0.04973245199874095,0.950267548001259,794.25
2022-11-14,0.04973245199874095,0.950267548001259,794.25
2022-11-21,0.04973245199874095,0.950267548001259,794.25
2022-11-28,0.04973245199874095,0.950267548001259,794.25
2022-12-05,0.11091954022988505,0.889080459770115,435.0
2022-12-12,0.11091954022988505,0.889080459770115,435.0
2022-12-19,0.11091954022988505,0.889080459770115,435.0
2022-12-26,0.11091954022988505,0.889080459770115,435.0
2023-01-02,0.10579937304075236,0.8942006269592476,255.2
2023-01-09,0.10579937304075236,0.8942006269592476,255.2
2023-01-16,0.10579937304075236,0.8942006269592476,255.2
2023-01-23,0.10579937304075236,0.8942006269592476,255.2
2023-01-30,0.10579937304075236,0.8942006269592476,255.2
2023-02-06,0.2,0.8,293.75
2023-02-13,0.2,0.8,293.75
2023-02-20,0.2,0.8,293.75
2023-02-27,0.2,0.8,293.75
2023-03-06,0.15476942514213518,0.8452305748578648,395.75
2023-03-13,0.15476942514213518,0.8452305748578648,395.75
2023-03-20,0.15476942514213518,0.8452305748578648,395.75
2023-03-27,0.15476942514213518,0.8452305748578648,395.75
2023-04-03,0.14338235294117646,0.8566176470588235,544.0
2023-04-10,0.14338235294117646,0.8566176470588235,544.0
2023-04-17,0.14338235294117646,0.8566176470588235,544.0
2023-04-24,0.14338235294117646,0.8566176470588235,544.0
2023-05-01,0.13826366559485528,0.8617363344051446,186.60000000000002
2023-05-08,0.13826366559485528,0.8617363344051446,186.60000000000002
2023-05-15,0.13826366559485528,0.8617363344051446,186.60000000000002
2023-05-22,0.13826366559485528,0.8617363344051446,186.60000000000002
2023-05-29,0.13826366559485528,0.8617363344051446,186.60000000000002
2023-06-05,0.13611615245009073,0.8638838475499092,551.0
2023-06-12,0.13611615245009073,0.8638838475499092,551.0
2023-06-19,0.13611615245009073,0.8638838475499092,551.0
2023-06-26,0.13611615245009073,0.8638838475499092,551.0
2023-07-03,0.13856209150326798,0.8614379084967321,306.0
2023-07-10,0.13856209150326798,0.8614379084967321,306.0
2023-07-17,0.13856209150326798,0.8614379084967321,306.0
2023-07-24,0.13856209150326798,0.8614379084967321,306.0
2023-07-31,0.13856209150326798,0.8614379084967321,306.0
2023-08-07,0.12057178371659416,0.8794282162834058,402.25
2023-08-14,0.12057178371659416,0.8794282162834058,402.25
2023-08-21,0.12057178371659416,0.8794282162834058,402.25
2023-08-28,0.12057178371659416,0.8794282162834058,402.25
2023-09-04,0.0745730093817657,0.9254269906182343,1039.25
2023-09-11,0.0745730093817657,0.9254269906182343,1039.25
2023-09-18,0.0745730093817657,0.9254269906182343,1039.25
2023-09-25,0.0745730093817657,0.9254269906182343,1039.25
2023-10-02,0.11674008810572688,0.8832599118942731,454.0
2023-10-09,0.11674008810572688,0.8832599118942731,454.0
2023-10-16,0.11674008810572688,0.8832599118942731,454.0
2023-10-23,0.11674008810572688,0.8832599118942731,454.0
2023-10-30,0.11674008810572688,0.8832599118942731,454.0
2023-11-06,0.03680501174628034,0.9631949882537196,957.75
2023-11-13,0.03680501174628034,0.9631949882537196,957.75
2023-11-20,0.03680501174628034,0.9631949882537196,957.75
2023-11-27,0.03680501174628034,0.9631949882537196,957.75
2023-12-04,0.09829059829059829,0.9017094017094017,526.5
2023-12-11,0.09829059829059829,0.9017094017094017,526.5
2023-12-18,0.09829059829059829,0.9017094017094017,526.5
2023-12-25,0.09829059829059829,0.9017094017094017,526.5
2024-01-01,0.09266720386784852,0.9073327961321515,248.2
2024-01-08,0.09266720386784852,0.9073327961321515,248.2
2024-01-15,0.09266720386784852,0.9073327961321515,248.2
2024-01-22,0.09266720386784852,0.9073327961321515,248.2
2024-01-29,0.09266720386784852,0.9073327961321515,248.2
2024-02-05,0.08264947245017586,0.9173505275498242,426.5
2024-02-12,0.08264947245017586,0.9173505275498242,426.5
2024-02-19,0.08264947245017586,0.9173505275498242,426.5
2024-02-26,0.08264947245017586,0.9173505275498242,426.5
2024-03-04,0.08369565217391305,0.9163043478260869,460.0
2024-03-11,0.08369565217391305,0.9163043478260869,460.0
2024-03-18,0.08369565217391305,0.9163043478260869,460.0
2024-03-25,0.08369565217391305,0.9163043478260869,460.0
2024-04-01,0.05702364394993046,0.9429763560500696,575.1999999999999
2024-04-08,0.05702364394993046,0.9429763560500696,575.1999999999999
2024-04-15,0.05702364394993046,0.9429763560500696,575.1999999999999
2024-04-22,0.05702364394993046,0.9429763560500696,575.1999999999999
2024-04-29,0.05702364394993046,0.9429763560500696,575.1999999999999
2024-05-06,0.0811930405965203,0.9188069594034797,301.75
