week,players,log_players
2023-10-16,41465,10.632604976885304
2023-10-23,43137,10.672136376495851
2023-10-30,45186,10.718542583329407
2023-11-06,47632,10.771260083255557
2023-11-13,50491,10.829550381558986
2023-11-20,53783,10.892712711085943
2023-11-27,57526,10.959992298498669
2023-12-04,61738,11.030654903621512
2023-12-11,66438,11.104024460926164
2023-12-18,71643,11.179450731344772
2023-12-25,77373,11.256393161510664
2024-01-01,83645,11.334336931765382
2024-01-08,90447,11.412519322777534
2024-01-15,97645,11.489093731716883
2024-01-22,105072,11.562401108430754
2024-01-29,112564,11.631277227759561
2024-02-05,119954,11.694863614939846
2024-02-12,127077,11.752548480928217
2024-02-19,133767,11.803854759485114
2024-02-26,139858,11.848382901141312
2024-03-04,145186,11.885770957991465
2024-03-11,149584,11.915613386931097
2024-03-18,152888,11.937460906168818
2024-03-25,154930,11.950728680990338
2024-04-01,155546,11.954696786791027
2024-04-08,154623,11.94874517509214
2024-04-15,152256,11.93331859366263
2024-04-22,148596,11.908986493003098
2024-04-29,143792,11.876123089898154
2024-05-06,137991,11.834943744621292
2024-05-13,131345,11.7855827281539
2024-05-20,124001,11.728044909070785
2024-05-27,116109,11.662284684061357
2024-06-03,107818,11.588199899399374
2024-06-10,99277,11.50566920185545
2024-06-17,90635,11.41459573089702
2024-06-24,82042,11.314986590241194
2024-07-01,73646,11.20702510948581
2024-07-08,65571,11.090888804018297
2024-07-15,57839,10.965418567609882
2024-07-22,50448,10.828698381784841
2024-07-29,43393,10.678053416757233
2024-08-05,36672,10.509768800074411
2024-08-12,30282,10.318308755568317
2024-08-19,24219,10.094892728063126
2024-08-26,18479,9.824390231177425
2024-09-02,13061,9.47738596957752
2024-09-09,7960,8.982184278838428
2024-09-16,3174,8.062747901086354
2024-09-23,1,0.0
2024-09-30,1,0.0
2024-10-07,1,0.0
2024-10-14,1,0.0
2024-10-21,1,0.0
2024-10-28,1,0.0
2024-11-04,1,0.0
2024-11-11,1,0.0
2024-11-18,1,0.0
2024-11-25,1,0.0
2024-12-02,1,0.0
2024-12-09,1,0.0
2024-12-16,1,0.0
2024-12-23,1,0.0
2024-12-30,1,0.0
