week,players,log_players
2023-08-14,197472,12.193352081120793
2023-08-21,200943,12.210776564734656
2023-08-28,204323,12.227457354009005
2023-09-04,207586,12.243300990620293
2023-09-11,210703,12.258204837944358
2023-09-18,213647,12.272080399316671
2023-09-25,216393,12.28485147792665
2023-10-02,218912,12.296425101560725
2023-10-09,221179,12.30672760741468
2023-10-16,223164,12.315662206158029
2023-10-23,224843,12.323157659848558
2023-10-30,226187,12.329117369748253
2023-11-06,227169,12.333449512857879
2023-11-13,227763,12.33606089362492
2023-11-20,227942,12.336846489610068
2023-11-27,227678,12.33568762902649
2023-12-04,226944,12.332458569993825
2023-12-11,225714,12.32702399012425
2023-12-18,223960,12.319222743462829
2023-12-25,221655,12.308877398005844
2024-01-01,218773,12.29578994154988
2024-01-08,215310,12.279834129092228
2024-01-15,211360,12.261318119756153
2024-01-22,207042,12.240676950217104
2024-01-29,202472,12.218356884363393
2024-02-05,197770,12.19486001831607
2024-02-12,193053,12.170720041587177
2024-02-19,188440,12.146534932813978
2024-02-26,184047,12.122946438755822
2024-03-04,179994,12.100678795983447
2024-03-11,176399,12.08050375360452
2024-03-18,173378,12.063229461000233
2024-03-25,171051,12.04971703663245
2024-04-01,169535,12.0408146741621
2024-04-08,168907,12.037103546578885
2024-04-15,169075,12.03809768244314
2024-04-22,169906,12.043000621927579
2024-04-29,171269,12.050990698875207
2024-05-06,173030,12.061220268850693
2024-05-13,175055,12.072855489242528
2024-05-20,177213,12.085107677893303
2024-05-27,179371,12.097211565595813
2024-06-03,181396,12.108437765703405
2024-06-10,183154,12.11808260799031
2024-06-17,184513,12.125475200685088
2024-06-24,185341,12.129952650615497
2024-07-01,185504,12.13083172413946
2024-07-08,184898,12.127559600659064
2024-07-15,183532,12.12014431819411
2024-07-22,181443,12.108696833776367
2024-07-29,178668,12.09328461404355
2024-08-05,175245,12.073940273819359
2024-08-12,171211,12.050651992962134
2024-08-19,166603,12.023369015755632
2024-08-26,161459,11.992006519445372
2024-09-02,155815,11.956424685062988
2024-09-09,149709,11.91644868884105
2024-09-16,143178,11.871843890421271
2024-09-23,136260,11.822320104327659
2024-09-30,128992,11.767505665916893
2024-10-07,121410,11.706928526538022
2024-10-14,113553,11.64002496726396
2024-10-21,105457,11.566058565875368
2024-10-28,97160,11.48411438311611
2024-11-04,88699,11.39300389427696
2024-11-11,80111,11.291168451967353
2024-11-18,71434,11.176529225461161
2024-11-25,62704,11.046180520439412
2024-12-02,53960,10.895998310321692
2024-12-09,45237,10.719670615033905
2024-12-16,36575,10.507120225888325
2024-12-23,28009,10.240281166081672
2024-12-30,19577,9.882110686776542
