week,players,log_players
2022-10-24,31473,10.356885314399594
2022-10-31,31647,10.36239863634992
2022-11-07,31821,10.36788172817358
2022-11-14,31996,10.373366173968712
2022-11-21,32170,10.378789620233071
2022-11-28,32344,10.384183811320607
2022-12-05,32519,10.389579812881443
2022-12-12,32693,10.394916266691387
2022-12-19,32867,10.400224393859018
2022-12-26,33041,10.405504493520723
2023-01-02,33216,10.41078696652556
2023-01-09,33390,10.4160117329377
2023-01-16,33564,10.42120934298996
2023-01-23,33739,10.426409717249351
2023-01-30,33913,10.431553700684521
2023-02-06,34087,10.436671358912786
2023-02-13,34262,10.441792147290403
2023-02-20,34436,10.446857807777846
2023-02-27,34610,10.45189793662939
2023-03-06,34785,10.456941538357741
2023-03-13,34959,10.461931225241374
2023-03-20,35133,10.466896138710247
2023-03-27,35307,10.471836523545772
2023-04-03,35482,10.476780804620594
2023-04-10,35656,10.481672714626391
2023-04-17,35830,10.486540810299
2023-04-24,36005,10.491413096682967
2023-05-01,36179,10.496234118987427
2023-05-08,39802,10.591672441266258
2023-05-15,43425,10.678790591109305
2023-05-22,47048,10.758923636139793
2023-05-29,50671,10.833109033818927
2023-06-05,54294,10.902169002579189
2023-06-12,57918,10.96678349607667
2023-06-19,61541,11.02745889833777
2023-06-26,65164,11.08466244818606
2023-07-03,68787,11.138770052579103
2023-07-10,72410,11.190099690382866
2023-07-17,76033,11.238922735552674
2023-07-24,79656,11.285472642067921
2023-07-31,83279,11.32995169553184
2023-08-07,86902,11.372536325948367
2023-08-14,90525,11.413381334633842
2023-08-21,94148,11.452623291161846
2023-08-28,97771,11.490383288533735
2023-09-04,101395,11.526779059258764
2023-09-11,105018,11.56188704301889
2023-09-18,108641,11.595804147462973
2023-09-25,112264,11.628608519430971
2023-10-02,115887,11.660370857376753
2023-10-09,119510,11.691155328860926
2023-10-16,123133,11.72102035098292
2023-10-23,126756,11.750019257611163
2023-10-30,130379,11.778200872561097
2023-11-06,134002,11.8056100041948
2023-11-13,137625,11.832287874024981
2023-11-20,141248,11.85827248961641
2023-11-27,144872,11.883605872921178
2023-12-04,148495,11.908306566624374
2023-12-11,152118,11.932411814440647
2023-12-18,155741,11.95594965006837
2023-12-25,159364,11.978946172905022
2024-01-01,162987,12.001425722007106
2024-01-08,158518,11.973623430520263
2024-01-15,154050,11.945032504024814
2024-01-22,149581,11.915593331109058
2024-01-29,145113,11.885268028242905
2024-02-05,140644,11.85398715392525
2024-02-12,136175,11.821696102251876
2024-02-19,131707,11.78833503741989
2024-02-26,127238,11.753814627411977
2024-03-04,122769,11.718059819829339
2024-03-11,118301,11.680987503016127
2024-03-18,113832,11.642478956225528
2024-03-25,109364,11.6024370471737
2024-04-01,104895,11.560715128806077
2024-04-08,101939,11.532129874153942
2024-04-15,98983,11.502703397199928
2024-04-22,96027,11.472384680906606
2024-04-29,93070,11.441107177179756
2024-05-06,90114,11.408830814433635
2024-05-13,87158,11.37547784248964
2024-05-20,84202,11.340973952917443
