week,players,log_players
2022-09-12,746962,13.52376959267377
2022-09-19,747092,13.523943615835352
2022-09-26,747247,13.524151065417483
2022-10-03,747416,13.524377203350543
2022-10-10,747590,13.524609978337113
2022-10-17,747761,13.524838687183056
2022-10-24,747917,13.525047288232969
2022-10-31,748050,13.525225099642379
2022-11-07,748149,13.525357434980318
2022-11-14,748206,13.52543362011022
2022-11-21,748210,13.525438966217184
2022-11-28,748153,13.525362781494591
2022-12-05,748024,13.52519034200338
2022-12-12,747814,13.524909562933216
2022-12-19,747514,13.524508313168582
2022-12-26,747113,13.523971724428218
2023-01-02,746602,13.52328752426964
2023-01-09,745972,13.522443344969433
2023-01-16,745212,13.521424020639499
2023-01-23,744314,13.52021826779088
2023-01-30,743268,13.51881195852875
2023-02-06,742064,13.517190771799182
2023-02-13,740693,13.515341513436946
2023-02-20,739145,13.513249391779535
2023-02-27,737410,13.510899325851065
2023-03-06,735478,13.508275906951523
2023-03-13,733342,13.505367447772418
2023-03-20,730989,13.502153690739078
2023-03-27,728412,13.498622101164468
2023-04-03,725600,13.494754177783063
2023-04-10,722544,13.490533596768396
2023-04-17,719235,13.485943426138974
2023-04-24,715662,13.480963267444952
2023-05-01,711816,13.475574730029818
2023-05-08,707697,13.469771314970533
2023-05-15,703343,13.46359996076552
2023-05-22,698801,13.457121288265629
2023-05-29,694117,13.450395813175852
2023-06-05,689340,13.443489897075466
2023-06-12,684517,13.436468759048699
2023-06-19,679694,13.429397975871904
2023-06-26,674919,13.42234796265409
2023-07-03,670239,13.415389644176884
2023-07-10,665701,13.408595899765825
2023-07-17,661352,13.402041503566956
2023-07-24,657240,13.395804527565767
2023-07-31,653412,13.389963143453375
2023-08-07,649915,13.384596864090009
2023-08-14,646796,13.379786222374067
2023-08-21,644102,13.375612377638063
2023-08-28,641880,13.372156649313297
2023-09-04,640179,13.369503103730597
2023-09-11,639044,13.367728588579082
2023-09-18,638523,13.366912975732347
2023-09-25,638664,13.367133773470773
2023-10-02,639513,13.368462228175964
2023-10-09,641117,13.370967246547819
2023-10-16,643525,13.374716155302526
2023-10-23,646782,13.379764576984302
2023-10-30,650937,13.386168142314233
2023-11-06,656036,13.393970944469261
2023-11-13,662126,13.40321114913453
2023-11-20,669256,13.41392192660203
2023-11-27,677471,13.426122026391813
2023-12-04,686819,13.439826072153961
2023-12-11,697348,13.45503984778244
2023-12-18,709104,13.471757480229499
2023-12-25,722135,13.489967381005686
2024-01-01,736488,13.509648221473062
2024-01-08,752144,13.530683073961931
2024-01-15,768825,13.552618654319712
2024-01-22,786183,13.574944868739424
2024-01-29,803875,13.597199063437165
2024-02-05,821556,13.618955382121522
2024-02-12,838878,13.639820563672295
2024-02-19,855499,13.65944020340663
2024-02-26,871071,13.677478768011857
2024-03-04,885251,13.693626499597912
2024-03-11,897692,13.707582304041932
2024-03-18,908050,13.719054722146645
2024-03-25,915978,13.727747625900594
2024-04-01,921133,13.733359713063477
2024-04-08,923270,13.735676995085107
2024-04-15,922549,13.734895770017351
2024-04-22,919235,13.731297081380125
2024-04-29,913588,13.725134982946482
2024-05-06,905871,13.716652190781577
2024-05-13,896348,13.706084009409228
2024-05-20,885279,13.693658128545179
2024-05-27,872929,13.679609502762945
2024-06-03,859558,13.664173582621954
2024-06-10,845430,13.647600652645606
2024-06-17,830807,13.630152796562465
2024-06-24,815952,13.61211080868666
2024-07-01,801126,13.593773517050405
2024-07-08,786551,13.575412843624834
2024-07-15,772282,13.557105047280693
2024-07-22,758332,13.538876563455775
2024-07-29,744714,13.520755531038612
2024-08-05,731443,13.502774574328312
2024-08-12,718530,13.484962737283002
2024-08-19,705991,13.46735776851877
2024-08-26,693837,13.449992341585586
2024-09-02,682083,13.432906630300414
2024-09-09,670742,13.416139841269297
2024-09-16,659828,13.399734473978341
2024-09-23,649353,13.383731761532184
2024-09-30,639331,13.368177596115714
2024-10-07,629776,13.353119479587296
2024-10-14,620700,13.338603152401744
2024-10-21,612118,13.324680353366432
2024-10-28,604043,13.311400666435897
2024-11-04,596488,13.298814402966535
2024-11-11,589467,13.286974017748879
2024-11-18,582992,13.275928743111551
2024-11-25,577078,13.265732718329714
2024-12-02,571737,13.256434374416214
2024-12-09,566984,13.24808636361685
2024-12-16,562831,13.240734684439614
2024-12-23,559293,13.234428765086802
2024-12-30,556381,13.229208590353469
