week,players,log_players
2012-07-02,6664,8.804475183846678
2012-07-09,6664,8.804475183846678
2012-07-16,6664,8.804475183846678
2012-07-23,6664,8.804475183846678
2012-07-30,6664,8.804475183846678
2012-08-06,6664,8.804475183846678
2012-08-13,6664,8.804475183846678
2012-08-20,6664,8.804475183846678
2012-08-27,6664,8.804475183846678
2012-09-03,6664,8.804475183846678
2012-09-10,6664,8.804475183846678
2012-09-17,6664,8.804475183846678
2012-09-24,6664,8.804475183846678
2012-10-01,6664,8.804475183846678
2012-10-08,6864,8.834045641167798
2012-10-15,7063,8.862625169408922
2012-10-22,7263,8.890548245606167
2012-10-29,7463,8.917712757131387
2012-11-05,7662,8.944028325260595
2012-11-12,7862,8.969796305981806
2012-11-19,8062,8.994916943677111
2012-11-26,8262,9.01942196795671
2012-12-03,8461,9.0432226489245
2012-12-10,8661,9.066585468331045
2012-12-17,8861,9.089414904047302
2012-12-24,9060,9.111624399037025
2012-12-31,9260,9.133459327640225
2013-01-07,9460,9.154827662045925
2013-01-14,9659,9.175645402179295
2013-01-21,9859,9.196140022575042
2013-01-28,10059,9.216223035134337
2013-02-04,10258,9.235813167949214
2013-02-11,10458,9.255122514748075
2013-02-18,10658,9.274066062856727
2013-02-25,10858,9.292657414465397
2013-03-04,11057,9.310818990542401
2013-03-11,11257,9.328745436354804
2013-03-18,11457,9.346356175893625
2013-03-25,11656,9.363576347875041
2013-04-01,11856,9.380589347535867
2013-04-08,12386,9.424322081498007
2013-04-15,12917,9.466299552232016
2013-04-22,13447,9.50651131182387
2013-04-29,13977,9.545168400484906
2013-05-06,14508,9.582455500402792
2013-05-13,15038,9.618335609937972
2013-05-20,15568,9.652972804425787
2013-05-27,16098,9.686450319653678
2013-06-03,16629,9.718903438087914
2013-06-10,17159,9.750278096285621
2013-06-17,17689,9.780698256443507
2013-06-24,18220,9.810275170813949
2013-07-01,18750,9.838949031398556
2013-07-08,18782,9.84065424336456
2013-07-15,18815,9.842409703027538
2013-07-22,18847,9.844109029016629
2013-07-29,18879,9.845805472195043
2013-08-05,18912,9.847551920205825
2013-08-12,18944,9.849242537683732
2013-08-19,18976,9.850930301797453
2013-08-26,19008,9.852615222162372
2013-09-02,19041,9.85434982797458
2013-09-09,19073,9.856029001376427
2013-09-16,19105,9.857705359881
2013-09-23,19138,9.859431166339208
2013-09-30,19170,9.86110183603969
2013-10-07,19202,9.86276971925757
2013-10-14,19235,9.864486815186396
2013-10-21,19267,9.86614906688076
2013-10-28,19299,9.86780856007911
2013-11-04,19332,9.869517032964975
2013-11-11,19364,9.871170951059584
2013-11-18,19396,9.872822138225242
2013-11-25,19429,9.874522074243114
2013-12-02,19461,9.876167741881165
2013-12-09,19493,9.877810705746144
2013-12-16,19525,9.879450974707886
2013-12-23,19558,9.88113968887222
2013-12-30,19590,9.882774510938587
2014-01-06,19622,9.884406664723336
2014-01-13,19655,9.88608703785596
2014-01-20,19687,9.887713798420087
2014-01-27,19719,9.889337916931686
2014-02-03,19752,9.891010031025015
2014-02-10,19784,9.892628809201252
2014-02-17,19816,9.894244971169195
2014-02-24,19849,9.895908907012577
2014-03-03,19881,9.897519780756337
2014-03-10,19913,9.899128063758676
2014-03-17,19946,9.900783900961812
2014-03-24,19978,9.902386947092095
2014-03-31,20010,9.903987427577778
2014-04-07,20042,9.905585350618274
2014-04-14,20075,9.907230538814963
2014-04-21,20107,9.908823292125648
2014-04-28,20139,9.910413512606862
2014-05-05,20172,9.912050783196616
2014-05-12,20204,9.913635883587943
2014-05-19,20236,9.915218475411827
2014-05-26,20269,9.916847904237965
2014-06-02,20301,9.918425424900335
2014-06-09,20333,9.920000460910341
2014-06-16,20366,9.92162212273161
2014-06-23,20398,9.923192135810464
2014-06-30,20430,9.924759687811667
2014-07-07,20463,9.926373656322829
2014-07-14,20495,9.927936232938437
2014-07-21,20527,9.929496371717178
2014-07-28,20559,9.931054080253933
2014-08-04,20592,9.932657929835909
2014-08-11,20624,9.934210725178968
2014-08-18,20656,9.935761113086423
2014-08-25,20689,9.937357437043744
2014-09-01,20721,9.938902957757083
2014-09-08,21224,9.962887895817575
2014-09-15,21726,9.986264978993697
2014-09-22,22229,10.00915302169091
2014-09-29,22731,10.031484910599483
2014-10-06,23234,10.05337200207342
2014-10-13,23737,10.074790291180951
2014-10-20,24239,10.095718185206863
2014-10-27,24742,10.116257483422777
2014-11-03,25245,10.136383395293016
2014-11-10,25747,10.156073394450296
2014-11-17,26250,10.17542126801977
2014-11-24,26752,10.194364515884429
2014-12-01,27255,10.21299226949838
2014-12-08,32320,10.383441512635033
2014-12-15,37385,10.529024833434017
2014-12-22,42450,10.656082191739493
2014-12-29,47515,10.768800729645415
2015-01-05,52580,10.870091098283872
2015-01-12,57645,10.962058791667054
2015-01-19,62711,11.046292149829952
2015-01-26,67776,11.123963428961078
2015-02-02,72841,11.196034262467789
2015-02-09,77906,11.263258250715662
2015-02-16,82971,11.326246428134814
2015-02-23,88036,11.385501100714563
2015-03-02,93101,11.441440204346033
2015-03-09,98166,11.494415202211131
2015-03-16,103231,11.544724474519178
2015-03-23,108296,11.592623497865622
2015-03-30,113361,11.638332695779429
2015-04-06,118426,11.682043571919273
2015-04-13,123491,11.723923557900767
2015-04-20,128557,11.764127664731527
2015-04-27,133622,11.802770197186641
