week,players,log_players
2014-09-22,22834,10.036005932236273
2014-09-29,23638,10.070610865572187
2014-10-06,24442,10.104058242997946
2014-10-13,25246,10.136423006312807
2014-10-20,26050,10.167773047181512
2014-10-27,26854,10.198170064632654
2014-11-03,27658,10.227670296024604
2014-11-10,28462,10.256325143243606
2014-11-17,29266,10.284181711652371
2014-11-24,30070,10.311283275982575
2014-12-01,30874,10.337669684741787
2014-12-08,30989,10.341387581787455
2014-12-15,31104,10.345091707260165
2014-12-22,31220,10.348814194069423
2014-12-29,31335,10.352490962658775
2015-01-05,31450,10.356154262128587
2015-01-12,31565,10.359804190801727
2015-01-19,31681,10.363472411086743
2015-01-26,31796,10.367095774693004
2015-02-02,31911,10.370706056919774
2015-02-09,32026,10.374303351882421
2015-02-16,32142,10.377918865109015
2015-02-23,32257,10.381490352934616
2015-03-02,32372,10.385049130615592
2015-03-09,32487,10.38859528829649
2015-03-16,32602,10.392128915166236
2015-03-23,32718,10.395680664154117
2015-03-30,32833,10.399189386156271
2015-04-06,32948,10.402685840061139
2015-04-13,33063,10.406170111359652
2015-04-20,33179,10.409672424652523
2015-04-27,33294,10.413132479553957
2015-05-04,33409,10.41658060374452
2015-05-11,33524,10.420016879218796
2015-05-18,33640,10.423471114086885
2015-05-25,33755,10.426883833475971
2015-06-01,33870,10.430284945811817
2015-06-08,33642,10.423530565351728
2015-06-15,33414,10.416730252817723
2015-06-22,33186,10.409883379222734
2015-06-29,32958,10.402989302570676
2015-07-06,32730,10.396047367495227
2015-07-13,32501,10.389026137075234
2015-07-20,32273,10.3819862463277
2015-07-27,32045,10.374896443938328
2015-08-03,31817,10.36775601712027
2015-08-10,31589,10.360564237707871
2015-08-17,31361,10.353320361711043
2015-08-24,31133,10.346023628853391
2015-08-31,30905,10.338673262093375
2015-09-07,30677,10.331268467127707
2015-09-14,30449,10.323808431876278
2015-09-21,30221,10.316292325947678
2015-09-28,29993,10.308719300084501
2015-10-05,29764,10.301054888517152
2015-10-12,29536,10.293365137302578
2015-10-19,29308,10.285615795279854
2015-10-26,29080,10.277805931647455
2015-11-02,28852,10.269934593623564
2015-11-09,28624,10.262000805748501
2015-11-16,28396,10.254003569159277
2015-11-23,28168,10.245941860834888
2015-11-30,27940,10.237814632810952
2015-12-07,27712,10.229620811362162
2015-12-14,27484,10.221359296150967
2015-12-21,27256,10.213028959340802
2015-12-28,27027,10.20459164531955
2016-01-04,26799,10.196119852369948
2016-01-11,26571,10.187575674477692
2016-01-18,26343,10.178957864028105
2016-01-25,26115,10.170265140870399
2016-02-01,25887,10.161496191176417
2016-02-08,25403,10.142622556268384
2016-02-15,24919,10.123385843685309
2016-02-22,24435,10.103771809704256
2016-02-29,23951,10.083765355620846
2016-03-07,23466,10.06330784398357
2016-03-14,22982,10.04246657981758
2016-03-21,22498,10.021181695352771
2016-03-28,22014,9.999433893583337
2016-04-04,21530,9.97720259035841
2016-04-11,21046,9.954465797300758
2016-04-18,20562,9.931199991102664
2016-04-25,20078,9.907379967251472
2016-05-02,19594,9.882978675904587
2016-05-09,19109,9.857914707241372
2016-05-16,18625,9.83226004324776
2016-05-23,18141,9.805929848941323
2016-05-30,17657,9.778887584302797
2016-06-06,17173,9.751093661983862
2016-06-13,16689,9.722505098743403
2016-06-20,16205,9.693075115575647
